"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.48446402074663e-41,1.26818641476996,0.913,0.317,6.61664872899578e-37,"8","SYNGR2"
4.05242943781969e-41,1.55826540537804,0.47,0.099,7.6951582594758e-37,"8","AIG1"
4.4169098527235e-41,1.36047363480444,0.779,0.244,8.38727011933666e-37,"8","GNAQ"
5.5356716121005e-41,1.2878932153198,0.987,0.559,1.05116868242176e-36,"8","LGALS1"
6.6780833896419e-41,0.783135151037338,0.765,0.204,1.2681012548591e-36,"8","HCK"
6.97116726172928e-41,1.0136530287655,0.993,0.837,1.32375495132977e-36,"8","LSP1"
1.20321707743353e-40,1.3303381175419,0.289,0.044,2.28478890833852e-36,"8","DAB2"
1.32070727272927e-40,1.41310758010513,0.456,0.095,2.50789104018561e-36,"8","BMP2K"
1.72609690288588e-40,1.70231292872649,0.396,0.078,3.27768540889e-36,"8","CD163"
2.20290961443557e-40,1.38414069240476,0.94,0.452,4.1831050668517e-36,"8","PPA1"
2.22067499286471e-40,1.20078458591621,0.752,0.225,4.21683974395081e-36,"8","FOSL2"
2.63785923660962e-40,1.32774480393518,0.517,0.118,5.00903090439801e-36,"8","ZMIZ1"
2.97440902507123e-40,1.66494591658819,0.396,0.077,5.64810529770776e-36,"8","MTMR11"
4.35597587474845e-40,1.25670562582676,0.671,0.183,8.27156258855983e-36,"8","ADAM8"
5.00249633700522e-40,1.10642786661064,0.349,0.06,9.49924029433922e-36,"8","GNG7"
5.26456095073593e-40,1.50834238773299,0.315,0.051,9.99687478935245e-36,"8","CHAF1A"
6.70631678122012e-40,1.20972548461054,0.745,0.217,1.27346249358589e-35,"8","ARF3"
7.09233299717015e-40,1.37091809742726,0.369,0.067,1.34676311283264e-35,"8","CIDEB"
9.29851528768748e-40,1.17756674002392,0.966,0.464,1.76569506797898e-35,"8","CNPY3"
1.03582873001267e-39,1.67285299502736,0.289,0.044,1.96693517542106e-35,"8","IRF4"
1.18645055305832e-39,0.923549945197921,0.678,0.183,2.25295095520244e-35,"8","CD36"
3.0896846127159e-39,1.33768794125046,0.356,0.063,5.86700211108623e-35,"8","BTN2A2"
3.26618668832416e-39,1.10259966110287,0.812,0.262,6.20216190245874e-35,"8","CD83"
3.56347156036927e-39,1.15131814430961,0.604,0.151,6.7666761459852e-35,"8","CHPT1"
3.87808474900244e-39,1.08764133180831,0.584,0.145,7.36409512988074e-35,"8","HNMT"
3.92886642283056e-39,1.19786054663774,0.765,0.227,7.46052445031295e-35,"8","MYD88"
6.70988036906581e-39,1.40963605139269,0.477,0.106,1.27413918328191e-34,"8","ACER3"
7.74050760452423e-39,1.56396229645808,0.336,0.058,1.46984498902311e-34,"8","ZNF516"
8.77843610490604e-39,1.4839486169965,0.383,0.073,1.66693723196061e-34,"8","GM2A"
9.83759775237504e-39,1.13579412453294,0.98,0.683,1.8680614371985e-34,"8","SLC25A5"
9.96013536782833e-39,1.42454838241366,0.356,0.064,1.89133010499692e-34,"8","GNA12"
9.98195241817541e-39,1.72629993594528,0.295,0.047,1.89547294468733e-34,"8","OAF"
1.25121536548329e-38,0.880535864457719,0.953,0.385,2.37593285751623e-34,"8","RGS2"
1.63521888614406e-38,1.04859659236003,0.651,0.175,3.10511714289895e-34,"8","AOAH"
1.74984520588627e-38,1.19395435941581,0.698,0.204,3.32278106145744e-34,"8","DAPP1"
1.85614614492798e-38,1.82451871330277,0.336,0.059,3.52463591460374e-34,"8","GZF1"
3.13625451908692e-38,1.52942562352163,0.356,0.065,5.95543370629415e-34,"8","WDR41"
3.16301511682458e-38,1.45045174196239,0.43,0.09,6.0062494053382e-34,"8","STK38L"
4.05190707500297e-38,1.62281605007681,0.356,0.066,7.69416634472314e-34,"8","CTNND1"
4.57366692337567e-38,1.21307725935749,0.993,0.891,8.68493612079806e-34,"8","S100A10"
4.91758225376561e-38,1.24377707062767,0.517,0.122,9.33799694167551e-34,"8","ROGDI"
5.6959721591759e-38,0.749846846605825,0.826,0.242,1.08160815330591e-33,"8","NCF2"
6.46469705301419e-38,1.15444893228449,0.557,0.135,1.22758132339686e-33,"8","DDAH2"
1.13679623905446e-37,1.24643353266745,0.946,0.416,2.15866237834051e-33,"8","YWHAE"
1.18221938789148e-37,1.37300583905221,0.503,0.117,2.24491639566713e-33,"8","BORCS5"
1.19957124676159e-37,1.00151664565491,0.846,0.272,2.27786584047559e-33,"8","METRNL"
1.81086863867533e-37,1.84903920949837,0.262,0.039,3.43865845798059e-33,"8","BAIAP2-DT"
2.00358721982529e-37,1.30285971659501,0.51,0.121,3.80461177172624e-33,"8","NAGA"
2.1252053115266e-37,1.02416403142723,0.725,0.206,4.03555236605785e-33,"8","RARA"
2.36888584945848e-37,1.23489415417465,0.537,0.131,4.49827733953671e-33,"8","CEP170"
2.51274302149401e-37,0.98297256061276,0.987,0.725,4.77144772351497e-33,"8","RAC1"
2.64850106715136e-37,1.29889210749246,0.477,0.108,5.02923867641372e-33,"8","IDH3A"
3.09582399323437e-37,1.50395493811212,0.295,0.048,5.87866018075275e-33,"8","TOP1MT"
8.59509564209025e-37,1.19299531380163,0.852,0.306,1.63212271147652e-32,"8","PARVG"
1.00813476017062e-36,0.579603677597925,0.638,0.164,1.91434709608798e-32,"8","LRRC25"
1.07408274803998e-36,0.516776628367575,0.832,0.279,2.03957573025312e-32,"8","IL1B"
1.22160025245942e-36,1.30671560278063,0.255,0.038,2.31969671939519e-32,"8","HLA-DOB"
1.48083155071764e-36,1.46663150596933,0.483,0.113,2.81195103165772e-32,"8","BRI3BP"
1.52989918785762e-36,1.32486880249373,0.49,0.115,2.90512556782284e-32,"8","PCBD1"
1.87128825247634e-36,1.2331771645384,0.503,0.118,3.55338926262732e-32,"8","DNTTIP1"
2.02914588636101e-36,1.23465687301839,0.57,0.147,3.85314512361091e-32,"8","CTNNA1"
2.78609290405963e-36,1.50923289003079,0.362,0.071,5.29051181551883e-32,"8","SH3TC1"
4.90287807774177e-36,1.2004715781905,0.792,0.26,9.31007518182384e-32,"8","MLEC"
5.33557651772907e-36,1.26481864317323,0.409,0.086,1.01317262495157e-31,"8","ARSD"
6.15070938966087e-36,1.65023546789047,0.859,0.428,1.1679582060027e-31,"8","CHMP1B"
6.29482675448708e-36,1.3070687971145,0.396,0.081,1.19532465240955e-31,"8","SPNS3"
6.5306358750927e-36,1.36953198108811,0.389,0.081,1.24010244632135e-31,"8","PARVB"
7.50459753421064e-36,0.892920028291482,0.98,0.781,1.42504802577126e-31,"8","ARPC1B"
9.89928534609732e-36,1.38947461951533,0.436,0.097,1.87977529437042e-31,"8","FNIP2"
1.0084453832905e-35,1.18550689768754,0.765,0.235,1.91493693833032e-31,"8","HEXB"
1.12247439818361e-35,1.27323005193096,0.819,0.278,2.13146663471086e-31,"8","PTRHD1"
1.34852468260125e-35,1.11906091431383,0.644,0.181,2.56071351979151e-31,"8","RASSF2"
2.25771289755886e-35,1.16095373095381,0.604,0.162,4.28717102117453e-31,"8","ATP6V1A"
3.10823371808366e-35,1.59848180851498,0.409,0.089,5.90222500726907e-31,"8","HPS5"
3.68197316925947e-35,1.00695199900264,0.946,0.457,6.99169885110681e-31,"8","TIMP1"
3.77397516036268e-35,0.938692507948409,0.638,0.177,7.16640143201269e-31,"8","LILRB3"
4.25153834711699e-35,1.26556397005553,0.523,0.131,8.07324616734045e-31,"8","GLB1"
4.91235796849538e-35,1.25217573149909,0.866,0.312,9.32807654637589e-31,"8","HMGA1"
5.0438609787166e-35,0.426167475863386,0.98,0.39,9.57778761248494e-31,"8","LST1"
5.72945571488194e-35,1.75344330813848,0.255,0.039,1.08796634569893e-30,"8","ST3GAL4"
6.42081781563145e-35,0.761996636268468,0.987,0.398,1.21924909501026e-30,"8","TYMP"
7.88434990235432e-35,1.12444074300438,0.376,0.076,1.49715920295806e-30,"8","LDLRAD4"
7.99797514857585e-35,1.367629046435,0.362,0.072,1.51873550096307e-30,"8","LTBR"
8.20540400417186e-35,0.918349105120546,0.651,0.181,1.55812416635219e-30,"8","C19orf38"
9.34907208128496e-35,0.869826907732748,0.826,0.272,1.7752952975152e-30,"8","BLVRB"
1.19110022978226e-34,1.44567291091857,0.336,0.065,2.26178022633354e-30,"8","IL1RN"
1.59282964433229e-34,1.12993343546802,0.544,0.141,3.02462421162258e-30,"8","PPIF"
1.72346536309568e-34,1.2015788572311,0.47,0.111,3.27268837798239e-30,"8","NFKBID"
1.92766392707943e-34,1.06513906886119,0.987,0.736,3.66044103113112e-30,"8","TUBA1B"
1.98719863608097e-34,0.801261995754332,0.752,0.224,3.77349149005416e-30,"8","CPPED1"
2.87339862334767e-34,0.942977507477832,1,0.77,5.45629664587489e-30,"8","ZFP36"
2.93076172010586e-34,0.871666906108794,0.745,0.228,5.56522343030901e-30,"8","STX11"
3.14635811620618e-34,1.27582222283471,0.282,0.047,5.97461942686391e-30,"8","TBC1D7"
3.36120237218907e-34,1.48153074144643,0.302,0.054,6.38258718454982e-30,"8","FADS1"
3.50168059346328e-34,0.994444346783585,0.604,0.162,6.64934127892742e-30,"8","MBOAT7"
3.79300055455831e-34,1.05562962057195,0.644,0.181,7.20252875305078e-30,"8","SGK3"
4.49678876541038e-34,1.12029166518636,0.819,0.305,8.53895218663778e-30,"8","AC004687.1"
4.96178621583777e-34,1.71611859747794,0.356,0.072,9.42193584525434e-30,"8","LPCAT2"
5.19287429001058e-34,1.0390507973923,0.691,0.227,9.86074898930109e-30,"8","SGK1"
5.20209901583681e-34,0.993984800504729,0.463,0.109,9.87826582117252e-30,"8","PTMS"
5.89800179921199e-34,1.32866827871565,0.926,0.492,1.11997156165236e-29,"8","ID2"
6.13853964783916e-34,1.50044075585551,0.336,0.065,1.16564729372818e-29,"8","PLAGL1"
6.26649831519502e-34,0.802301016580097,0.624,0.172,1.18994536507238e-29,"8","PILRA"
7.06818514159435e-34,1.15928543812234,0.51,0.13,1.34217767653735e-29,"8","SLC15A3"
7.14976026778381e-34,0.937385033735716,0.987,0.743,1.35766797724947e-29,"8","EIF3L"
8.37782030130133e-34,1.13777997207768,0.899,0.337,1.59086429701411e-29,"8","TPP1"
1.05713136572473e-33,1.25637951574084,0.463,0.111,2.00738675037469e-29,"8","APAF1"
1.1068313225436e-33,1.32769551636946,0.362,0.074,2.10176199837803e-29,"8","SORT1"
1.32104507713048e-33,0.775631032895419,0.993,0.886,2.50853249696306e-29,"8","SLC25A6"
1.47447443644186e-33,0.960651521299628,0.98,0.472,2.79987950735945e-29,"8","PYCARD"
2.00386002927619e-33,1.10653378297197,0.55,0.143,3.80512980959255e-29,"8","TPMT"
2.56386024544785e-33,1.25848501208551,0.517,0.133,4.86851422008093e-29,"8","ANTXR2"
2.87031375119057e-33,0.705650758609581,0.329,0.063,5.45043878213577e-29,"8","PDLIM1"
3.35297574368135e-33,1.15330432459204,0.497,0.124,6.36696563967651e-29,"8","RELT"
3.90040399830684e-33,1.2610313198019,0.443,0.104,7.40647715238485e-29,"8","FUCA2"
4.52007352520142e-33,0.997371983149694,0.691,0.212,8.58316761700497e-29,"8","MFSD1"
5.34336211561242e-33,1.16337314163015,0.503,0.126,1.01465103213364e-28,"8","CALHM2"
5.45319565889766e-33,1.1979430031279,0.53,0.141,1.03550732366808e-28,"8","GRK3"
6.43251148941556e-33,1.12775110183229,0.953,0.567,1.22146960672512e-28,"8","GDI2"
6.77441500755735e-33,1.13206205363021,0.826,0.293,1.28639366578506e-28,"8","COMT"
8.80206540863333e-33,1.00433726962178,0.584,0.162,1.67142420044538e-28,"8","SLC31A2"
1.02391302392896e-32,1.35371397945727,0.315,0.06,1.9443084411387e-28,"8","CARD9"
1.63624848277785e-32,1.4866700054465,0.349,0.072,3.10707224394686e-28,"8","NFKBIE"
2.04855502136416e-32,1.33889940538329,0.597,0.18,3.8900011300684e-28,"8","INSIG1"
2.18801797983476e-32,1.11354248578034,0.913,0.386,4.15482734190822e-28,"8","SSR1"
2.39490351934408e-32,0.94206665830011,0.812,0.275,4.54768229288247e-28,"8","SNX10"
2.71112241555356e-32,1.08085989915892,0.859,0.315,5.14815035489465e-28,"8","RPS6KA3"
2.85468738723255e-32,0.828308783171071,0.557,0.147,5.42076587961589e-28,"8","LILRA2"
2.93961083336528e-32,1.36520344799837,0.409,0.094,5.58202701147733e-28,"8","CCDC112"
3.54698070304284e-32,1.16674862210626,0.45,0.107,6.73536165700804e-28,"8","AP1B1"
4.90628440516035e-32,1.08437801535927,0.879,0.357,9.31654345695898e-28,"8","ATG3"
5.27014176461171e-32,1.1869422266601,0.403,0.09,1.00074721968212e-27,"8","IRF5"
6.19918640831238e-32,1.04957537590202,0.477,0.117,1.17716350707444e-27,"8","DERA"
9.13881062745866e-32,0.849619978213847,0.671,0.198,1.73536875004813e-27,"8","LY96"
1.14194042247561e-31,0.985178398779394,0.98,0.514,2.16843066823894e-27,"8","PGLS"
1.14301665866827e-31,1.47181862516608,0.342,0.071,2.17047433314518e-27,"8","ITPRIPL2"
1.14416530297269e-31,0.964339636041288,0.591,0.163,2.17265549381485e-27,"8","NQO2"
1.15689492845461e-31,1.08850727754221,0.953,0.479,2.19682777964245e-27,"8","CKLF"
2.07538390882527e-31,0.927377560411564,0.557,0.149,3.94094650446831e-27,"8","RB1"
2.20318261705402e-31,0.736505540295229,0.597,0.161,4.18362347152388e-27,"8","PLIN3"
2.4776059448755e-31,1.27313367201445,0.416,0.098,4.70472592872408e-27,"8","KYNU"
3.10547751644876e-31,1.11332871133599,0.544,0.151,5.89699125598455e-27,"8","C15orf39"
3.12676236217721e-31,1.19988083307301,0.685,0.212,5.9374090495383e-27,"8","NUDT3"
3.15309709839981e-31,0.967502168512857,0.617,0.176,5.98741608015139e-27,"8","TSEN34"
3.26191277767474e-31,0.39783609271174,0.852,0.269,6.19404617352655e-27,"8","CLEC12A"
3.27526255423235e-31,1.25091974647222,0.477,0.123,6.21939606423181e-27,"8","SPOPL"
3.71772427668448e-31,1.06814504808554,0.57,0.159,7.05958662899616e-27,"8","SPTLC2"
3.8691175349064e-31,1.01130214212523,0.98,0.794,7.34706728703376e-27,"8","TAGLN2"
4.07484192722838e-31,0.83183498325335,0.584,0.165,7.73771733561398e-27,"8","ODF3B"
4.83475676423918e-31,1.38540919411964,0.262,0.045,9.18071961961378e-27,"8","MPZL1"
5.00702479108713e-31,0.750082776246623,0.993,0.966,9.50783937579536e-27,"8","ACTG1"
5.3581144614423e-31,1.09316656997,0.604,0.173,1.01745235508328e-26,"8","MTCH2"
9.15354844876539e-31,0.567090774932023,0.987,0.507,1.73816731493606e-26,"8","AIF1"
1.04572211466043e-30,1.13382245223436,0.544,0.15,1.98572172352869e-26,"8","TNFAIP8L2"
1.34909346094388e-30,1.08839303363515,0.443,0.107,2.56179357298633e-26,"8","DENND1B"
1.38110231263727e-30,1.11872997442454,0.47,0.118,2.62257518146692e-26,"8","BCKDK"
1.62923538637718e-30,1.15887595031288,0.396,0.091,3.09375507519162e-26,"8","SERPINB8"
1.70284862104201e-30,1.08566338694355,0.966,0.641,3.23353924649667e-26,"8","MYADM"
1.8072860312691e-30,1.10991064556356,0.349,0.074,3.4318554447769e-26,"8","TMEM273"
2.10658209980912e-30,0.999133426877717,0.577,0.164,4.00018874932753e-26,"8","CTBP2"
2.29344234973198e-30,1.44031251306354,0.302,0.058,4.35501767790606e-26,"8","SRD5A1"
2.33128409226485e-30,1.03402687506915,0.436,0.108,4.42687536280172e-26,"8","MGST1"
3.03824730632366e-30,0.643961419181956,0.987,0.936,5.76932780997799e-26,"8","ARPC3"
5.58945729254958e-30,1.0955774742297,0.732,0.25,1.06138204528224e-25,"8","SCNM1"
5.65312096001251e-30,1.4614702803314,0.329,0.069,1.07347113909678e-25,"8","FRMD4B"
5.66598537033255e-30,0.903952275202058,0.98,0.712,1.07591396197245e-25,"8","FOSB"
5.92986376832351e-30,1.66611262580368,0.356,0.08,1.12602183096695e-25,"8","SOX4"
6.11804489544194e-30,1.46006072731962,0.268,0.049,1.16175554519547e-25,"8","RILP"
6.39630859378305e-30,1.03092134796011,0.779,0.269,1.21459503887346e-25,"8","DNAJC4"
6.85146807534714e-30,1.20509269205602,0.503,0.138,1.30102527282767e-25,"8","MTHFD2"
6.8784550631947e-30,1.12419114508352,0.879,0.377,1.30614983195004e-25,"8","ATP2B1"
7.48956447538415e-30,1.20195866995273,0.893,0.467,1.4221933982307e-25,"8","NR4A2"
8.26222584906014e-30,1.04711370674826,0.638,0.196,1.56891406647803e-25,"8","CYB5R3"
8.43534604807898e-30,0.937733304380934,0.98,0.669,1.60178786106972e-25,"8","RNASET2"
1.02334504627904e-29,0.699930126454827,0.523,0.142,1.94322990837928e-25,"8","NLRP3"
1.20268599286243e-29,1.10397959531277,0.604,0.175,2.28378043184646e-25,"8","PPP1R9B"
1.30101022348259e-29,1.21128841055773,0.423,0.104,2.4704883133711e-25,"8","SNRNP25"
1.53567937403064e-29,1.45992864258685,0.255,0.045,2.91610156334678e-25,"8","PHTF1"
1.68397223725687e-29,0.659362473504159,0.604,0.174,3.19769488132707e-25,"8","PRAM1"
2.03087602307211e-29,1.14202560536762,0.631,0.192,3.85643048021163e-25,"8","NME1"
2.08996409730802e-29,1.4168180888795,0.275,0.051,3.9686328243782e-25,"8","NCKAP5L"
2.11744066184709e-29,0.98247531427011,0.57,0.161,4.02080807278145e-25,"8","TBC1D5"
2.25495457820328e-29,1.03208281144187,0.691,0.224,4.28193324855021e-25,"8","MTMR14"
2.94561967225175e-29,0.806964234863168,0.644,0.194,5.59343719563886e-25,"8","NOTCH2"
2.95067517777124e-29,1.04386345189021,0.497,0.133,5.60303709506981e-25,"8","SLC12A9"
3.95563794775054e-29,0.992725062970685,0.826,0.309,7.5113608989835e-25,"8","RILPL2"
4.09053505024276e-29,1.35336494732149,0.376,0.087,7.76751700690597e-25,"8","MAFG"
4.15307289353771e-29,1.26046383789339,0.43,0.108,7.88627011753875e-25,"8","PGM2"
4.38218171908071e-29,1.17392304986679,0.396,0.094,8.32132486636236e-25,"8","FAM214B"
5.38566551324807e-29,0.920570408177928,0.483,0.129,1.02268402431068e-24,"8","BCL6"
5.54867260607651e-29,0.981762666737634,0.43,0.104,1.05363744116787e-24,"8","MRPS28"
5.60728833687547e-29,0.282225367002531,0.859,0.333,1.06476798228928e-24,"8","IFITM3"
5.93716382655462e-29,1.02031185617739,0.899,0.368,1.12740803902446e-24,"8","VPS35"
6.6818170628516e-29,1.31940682310782,0.322,0.068,1.26881024206489e-24,"8","G6PC3"
1.21986291199606e-28,0.892784046743157,0.45,0.113,2.31639768358931e-24,"8","GALK1"
1.25028388788852e-28,1.33170155776579,0.322,0.068,2.37416407471151e-24,"8","ZNF124"
1.29237077107095e-28,0.483375957379053,0.664,0.207,2.45408285718663e-24,"8","CSF3R"
1.36033908059298e-28,0.986813440913711,0.698,0.23,2.58314788013801e-24,"8","PTTG1IP"
1.37667537238921e-28,0.870494133187453,0.537,0.147,2.61416886462988e-24,"8","MFSD14B"
1.43488630467775e-28,1.20639535173222,0.369,0.085,2.72470560395259e-24,"8","TRAK1"
1.54254406746401e-28,1.2665710040573,0.329,0.07,2.9291369297074e-24,"8","DAPK1"
1.75428264127698e-28,0.86805984175503,0.98,0.672,3.33120730752085e-24,"8","CSTB"
2.02222942412928e-28,1.12479257307752,0.362,0.083,3.8400114534791e-24,"8","DENND1A"
2.20532580494777e-28,1.20500024576089,0.53,0.156,4.18769317101533e-24,"8","TIPARP"
3.91086237113604e-28,0.860118533663373,0.785,0.269,7.42633655655024e-24,"8","RIN3"
4.26845192267752e-28,1.2694254663561,0.436,0.113,8.10536335597234e-24,"8","MICAL1"
4.40385246681212e-28,1.01333003901905,0.477,0.126,8.36247544922954e-24,"8","TRMT6"
4.49168166094512e-28,1.05477141734885,0.369,0.085,8.52925430596868e-24,"8","CSF2RB"
4.62761578883309e-28,1.10357465626145,0.557,0.163,8.78737962141516e-24,"8","BICD2"
4.72263372088945e-28,1.09503328182355,0.369,0.085,8.96780917259697e-24,"8","KPNA2"
5.41277344008873e-28,0.637274011167509,0.725,0.236,1.02783154853845e-23,"8","GCA"
5.80694112914965e-28,0.842187120502499,0.685,0.22,1.10268005101423e-23,"8","CHP1"
6.68817957667725e-28,1.24147040163098,0.329,0.072,1.27001841981524e-23,"8","STX3"
8.58629610883653e-28,0.880713656778675,0.691,0.223,1.63045176810697e-23,"8","PNP"
9.58746273176271e-28,0.952830482025192,0.792,0.295,1.82056329813442e-23,"8","MIS18BP1"
1.26341373446198e-27,0.927854518897058,0.51,0.141,2.39909634036985e-23,"8","ADAP1"
1.31088255748264e-27,0.8006533147884,0.47,0.123,2.48923488840379e-23,"8","GSE1"
1.31422127481108e-27,0.47959808866162,0.993,0.987,2.49557477873876e-23,"8","H3F3A"
1.31440850620993e-27,1.00750705563835,0.436,0.111,2.49593031244203e-23,"8","ACSL5"
1.34110212277159e-27,0.912154696333797,0.456,0.121,2.54661882093098e-23,"8","GAPT"
1.36171345537541e-27,1.00030432248233,0.839,0.34,2.58575768041237e-23,"8","HACD4"
1.36417967942081e-27,0.907729300393192,0.966,0.599,2.59044079325217e-23,"8","PRELID1"
1.54370980962901e-27,1.2959716648686,0.275,0.054,2.93135055750453e-23,"8","MAN2B1"
1.58090862934559e-27,0.977400048845215,0.45,0.119,3.00198739626435e-23,"8","ADAP2"
1.70978807260434e-27,1.35317900925688,0.436,0.118,3.24671657106838e-23,"8","PRMT9"
1.74764638949779e-27,1.01932563142803,0.779,0.315,3.31860572901736e-23,"8","OTUD1"
2.54087037391395e-27,0.760491445805605,0.832,0.311,4.8248587530252e-23,"8","ADA2"
4.5550075126004e-27,0.813341363110196,0.785,0.282,8.64950376567689e-23,"8","SKAP2"
4.85609080549492e-27,0.822429111021164,0.597,0.183,9.22123083055431e-23,"8","TRMT1"
4.97298088681326e-27,0.975649636130095,0.852,0.357,9.4431934059697e-23,"8","YBX3"
5.01399966118788e-27,1.25507192552072,0.255,0.048,9.52108395662967e-23,"8","INAFM2"
5.93887209997037e-27,0.918447463959229,0.799,0.301,1.12773242306337e-22,"8","PPP1R14B"
6.09149148586254e-27,0.893228213357067,0.584,0.18,1.15671331825044e-22,"8","RHOQ"
7.75642968929327e-27,0.950689825885368,0.913,0.406,1.4728684336999e-22,"8","ARF5"
8.48762589155039e-27,0.536250204600797,1,0.995,1.6117152805465e-22,"8","FTH1"
1.04279521763961e-26,0.970720267449808,0.57,0.172,1.98016383877586e-22,"8","BZW2"
1.19478804518212e-26,1.07583060335942,0.329,0.074,2.26878301899633e-22,"8","MAFF"
1.22270292155918e-26,1.01877629227525,0.691,0.237,2.32179057774872e-22,"8","PLD3"
1.32337693551297e-26,0.592916748127641,1,0.956,2.51296046284559e-22,"8","PABPC1"
1.34650506576489e-26,1.09346829560199,0.624,0.202,2.55687846938094e-22,"8","PPA2"
2.11792111661121e-26,1.05756163932762,0.711,0.246,4.02172040833303e-22,"8","ERCC1"
2.18361552683662e-26,0.829074507304142,0.839,0.33,4.14646752391006e-22,"8","TPM4"
2.23436523085856e-26,1.61781056525452,0.336,0.08,4.24283613687733e-22,"8","C3orf58"
2.69911167357645e-26,1.16773635020654,0.436,0.118,5.12534315695431e-22,"8","RCOR1"
2.84512024629471e-26,0.333322021199737,0.906,0.352,5.40259883568902e-22,"8","NAMPT"
2.87759916277548e-26,0.812863234216379,0.49,0.142,5.46427305019436e-22,"8","TREM1"
3.22509023251103e-26,0.920780126439493,0.376,0.091,6.12412384251519e-22,"8","HACD2"
3.42955956670933e-26,0.787802043783119,0.644,0.209,6.51239066122435e-22,"8","PHACTR2"
3.8996992436987e-26,1.32860627135796,0.302,0.066,7.40513889385946e-22,"8","MICAL2"
4.0496677837895e-26,0.859045403794418,0.651,0.212,7.68991415463788e-22,"8","VCL"
4.1237164296331e-26,0.983045406598007,0.409,0.104,7.83052512823029e-22,"8","KLF16"
4.29374705346406e-26,1.19872605383111,0.47,0.135,8.1533962798229e-22,"8","SCAMP4"
4.60259195536031e-26,0.902762038334911,0.584,0.181,8.7398618640337e-22,"8","TET2"
5.60260783050082e-26,0.937806942200775,0.664,0.227,1.0638792009338e-21,"8","LPGAT1"
7.45458254378679e-26,0.970813882558626,0.98,0.7,1.41555067923967e-21,"8","DBI"
7.72522102931807e-26,0.984799108393909,0.537,0.159,1.46694222125721e-21,"8","CCDC47"
7.78523786316519e-26,0.836981427148098,0.537,0.158,1.47833881783644e-21,"8","METTL7A"
8.31880444595479e-26,0.912078609800402,0.624,0.204,1.57965777624236e-21,"8","ASAP1"
9.03520172470672e-26,1.11974416819031,0.376,0.095,1.71569445550456e-21,"8","CXorf21"
9.2864830154418e-26,1.20746822176564,0.369,0.092,1.76341025980224e-21,"8","FGD4"
9.43494696408911e-26,1.23627937733606,0.329,0.076,1.79160207901088e-21,"8","VRK2"
1.01287756062755e-25,0.93896075923542,0.658,0.219,1.92335319987566e-21,"8","DYNC1LI1"
1.06535356788213e-25,1.00369889429561,0.47,0.131,2.02299989005138e-21,"8","NUBP1"
1.09184691744919e-25,0.9475754981263,0.443,0.12,2.07330811154428e-21,"8","FUOM"
1.20430203273246e-25,1.00362582418495,0.443,0.12,2.28684912995567e-21,"8","MAP4K1"
1.37658628248094e-25,0.90762515015029,0.47,0.132,2.61399969180306e-21,"8","PIP4P2"
1.63021674108206e-25,0.745334880737805,0.987,0.847,3.09561856964072e-21,"8","CALM2"
2.63350070192269e-25,0.983968496320749,0.933,0.536,5.00075448288099e-21,"8","RAB7A"
2.68338209857718e-25,0.747799620196205,0.55,0.168,5.09547426698821e-21,"8","LYL1"
2.88465243697728e-25,0.913171488174892,0.544,0.164,5.47766651257615e-21,"8","NANS"
2.92151923697166e-25,0.922120932471607,0.383,0.095,5.54767287908549e-21,"8","MKL1"
3.17968743632442e-25,1.00450609220103,0.51,0.152,6.03790847283644e-21,"8","KIAA0100"
4.50556141418024e-25,0.967117244001596,0.443,0.124,8.55561056938685e-21,"8","CORO1C"
5.84858552439617e-25,1.00233653321319,0.322,0.075,1.11058790522759e-20,"8","TFEC"
5.88483370071386e-25,1.03308819627242,0.638,0.218,1.11747107142855e-20,"8","QARS"
6.08938539626559e-25,1.07147636312785,0.47,0.134,1.15631339289687e-20,"8","TYK2"
6.20210481272993e-25,0.381458907859215,0.872,0.313,1.17771768288929e-20,"8","LYN"
6.23673377052563e-25,0.609498307946338,1,0.94,1.18429337568511e-20,"8","CYBA"
6.40857504591658e-25,1.44422170764669,0.295,0.065,1.2169243154691e-20,"8","ANPEP"
6.49257226233488e-25,1.34549781771009,0.262,0.053,1.23287454689477e-20,"8","GCLC"
6.6883279922339e-25,0.919130836533052,0.503,0.148,1.27004660244529e-20,"8","AGPAT3"
6.98028926856377e-25,1.42361421802964,0.389,0.101,1.32548712920757e-20,"8","SRGAP2"
8.09885378591053e-25,0.86449756469893,0.591,0.189,1.53789134540655e-20,"8","MEF2A"
8.48642407316434e-25,0.906087136266334,0.383,0.097,1.61148706725318e-20,"8","CLN8"
9.53408545472565e-25,0.984527948647252,0.926,0.455,1.81042748699785e-20,"8","HADHA"
1.0465721908273e-24,0.804096820826791,0.758,0.287,1.98733593316195e-20,"8","YWHAH"
1.13801160322728e-24,0.802258025437337,0.752,0.27,2.16097023336828e-20,"8","IFNGR1"
1.18201096770426e-24,0.596570545089162,0.564,0.175,2.24452062657362e-20,"8","FCGR2A"
1.26653780811388e-24,0.953599047556977,0.597,0.191,2.40502864382745e-20,"8","REPIN1"
1.27615710664245e-24,0.86078762454654,0.423,0.114,2.42329472980336e-20,"8","NAPRT"
1.34566874690654e-24,1.14642144930288,0.322,0.075,2.55529038350083e-20,"8","COPRS"
1.59457012696855e-24,1.09074775873577,0.436,0.122,3.02792921410058e-20,"8","POR"
